	dropoff_latitude	dropoff_longitude	dropoff_datetime	pickup_datetime	pickup_latitude	pickup_longitude	tip_amount	trip_distance
55	40.748775	-73.972837	2014-06-02T14:27:00.000	2014-06-02T14:10:00.000	40.78274	-73.955495	0.0	2.84
56	40.74147	-73.995107	2014-08-01T14:35:00.000	2014-08-01T14:20:00.000	40.751467	-73.980275	0.0	1.75
57	40.763663	-73.97864	2014-07-28T06:59:20.000	2014-07-28T06:48:28.000	40.774938	-73.950858	1.0	2.3
58	40.762629	-73.963566	2014-11-11T18:56:20.000	2014-11-11T18:41:35.000	40.779374	-73.957912	0.0	1.4
59	40.774457	-73.981612	2014-01-24T08:10:53.000	2014-01-24T07:56:43.000	40.774662	-73.981822	0.0	1.3
60	40.722815	-73.993203	2014-09-25T17:15:00.000	2014-09-25T17:01:00.000	40.714537	-74.01185	0.0	1.86
61	40.76886	-73.982044	2014-03-29T13:47:57.000	2014-03-29T13:44:19.000	40.7619	-73.98641	0.0	0.5
62	40.706852	-74.006662	2014-07-16T23:16:00.000	2014-07-16T22:45:00.000	40.64671	-73.789355	11.47	21.21
63	40.746644	-73.977625	2014-05-31T22:31:43.000	2014-05-31T22:06:57.000	40.719202	-73.989044	0.0	2.3
64	40.740261	-73.99164	2014-04-29T14:24:50.000	2014-04-29T13:45:15.000	40.783627	-73.977841	1.0	4.3
65	40.76187	-73.99022	2014-10-02T12:49:00.000	2014-10-02T12:45:00.000	40.76937	-73.98497	1.0	0.57
66	40.735882	-74.00658	2014-11-22T20:52:00.000	2014-11-22T20:36:00.000	40.745397	-73.984517	2.3	1.79
67	40.746887	-73.98576	2014-07-04T12:25:00.000	2014-07-04T12:19:00.000	40.764007	-73.973662	1.4	1.46
68	40.833831	-73.946329	2014-03-02T02:39:31.000	2014-03-02T02:27:51.000	40.799833	-73.968537	0.0	3.0
69	40.768051	-73.970232	2014-05-10T14:44:41.000	2014-05-10T14:38:49.000	40.768051	-73.970232	1.3	0.9
70	40.754027	-73.999712	2014-11-03T09:06:00.000	2014-11-03T08:49:00.000	40.725627	-73.994895	2.7	2.79
71	40.758639	-73.988962	2014-02-28T11:46:17.000	2014-02-28T10:39:46.000	40.647149	-73.789938	0.0	17.3
72	40.760577	-73.984667	2014-07-06T21:34:31.000	2014-07-06T21:22:10.000	40.7507	-73.989781	1.0	1.2
73	0.0	0.0	2014-07-21T10:40:49.000	2014-07-21T10:23:26.000	0.0	0.0	2.9	3.0
74	40.742662	-74.003472	2014-07-29T21:26:00.000	2014-07-29T21:16:00.000	40.743637	-73.98169	0.0	1.61
75	40.722142	-73.991882	2014-02-08T15:53:00.000	2014-02-08T15:45:00.000	40.731042	-73.992017	1.4	0.81
76	40.739362	-73.982385	2014-03-26T11:47:00.000	2014-03-26T11:21:00.000	40.76382	-73.961532	1.7	2.28
77	40.738487	-73.998762	2014-11-24T23:50:00.000	2014-11-24T23:40:00.000	40.723185	-73.99318	0.0	1.54
78	40.712457	-73.962673	2014-06-25T23:17:44.000	2014-06-25T23:11:14.000	40.717263	-73.990875	1.9	2.0
79	40.755861	-73.988675	2014-09-02T10:48:22.000	2014-09-02T10:38:19.000	40.752656	-73.974946	0.0	0.8
80	40.751862	-73.986819	2014-02-19T09:13:08.000	2014-02-19T09:09:58.000	40.744539	-73.991522	1.0	0.5
81	40.7687	-73.954013	2014-07-15T16:58:10.000	2014-07-15T16:20:30.000	40.74646	-73.99018	1.5	3.0
